hour,kwh,g11PricePlnKwh,g12PricePlnKwh,rdnPricePlnKwh,g11CostPln,g12CostPln,rdnCostPln,rdnPriceMissing
2026-08-11T04:00:00,0.2027,1.1,0.62,1.2213,0.223,0.1257,0.2476,False
2026-08-11T05:00:00,0.2095,1.1,0.62,1.2696,0.2305,0.1299,0.266,False
2026-08-11T06:00:00,0.4455,1.1,1.25,1.3598,0.4901,0.5569,0.6059,False
2026-08-11T07:00:00,0.1908,1.1,1.25,1.3579,0.2099,0.2385,0.2591,False
2026-08-11T08:00:00,0.4863,1.1,1.25,1.2282,0.5349,0.6079,0.5973,False
2026-08-11T09:00:00,0.477,1.1,1.25,0.9976,0.5247,0.5962,0.4758,False
2026-08-11T10:00:00,1.6459,1.1,1.25,0.7019,1.8104,2.0573,1.1553,False
2026-08-11T11:00:00,1.9561,1.1,1.25,0.5325,2.1517,2.4451,1.0417,False
2026-08-11T12:00:00,0.7309,1.1,1.25,0.5263,0.804,0.9136,0.3846,False
2026-08-11T13:00:00,0.607,1.1,0.62,0.5296,0.6677,0.3763,0.3215,False
2026-08-11T14:00:00,0.134,1.1,0.62,0.5224,0.1474,0.0831,0.07,False
2026-08-11T15:00:00,0.5457,1.1,1.25,0.5411,0.6002,0.6821,0.2953,False
2026-08-11T16:00:00,0.4642,1.1,1.25,0.7369,0.5106,0.5802,0.3421,False
2026-08-11T17:00:00,0.4614,1.1,1.25,1.1072,0.5075,0.5767,0.5108,False
2026-08-11T18:00:00,0.6251,1.1,1.25,1.3411,0.6876,0.7814,0.8384,False
2026-08-11T19:00:00,0.3294,1.1,1.25,1.7384,0.3623,0.4117,0.5726,False
2026-08-11T20:00:00,0.6219,1.1,1.25,2.0347,0.6841,0.7774,1.2654,False
2026-08-11T21:00:00,0.5202,1.1,1.25,1.6943,0.5722,0.6503,0.8814,False
2026-08-11T22:00:00,0.42,1.1,0.62,1.4583,0.462,0.2604,0.6125,False
2026-08-11T23:00:00,0.2311,1.1,0.62,1.3782,0.2543,0.1433,0.3186,False
2026-08-12T00:00:00,0.2303,1.1,0.62,1.3759,0.2533,0.1428,0.3168,False
2026-08-12T01:00:00,0.0326,1.1,0.62,1.3477,0.0358,0.0202,0.0439,False
2026-08-12T02:00:00,0.2447,1.1,0.62,1.3173,0.2692,0.1517,0.3223,False
2026-08-12T03:00:00,0.2197,1.1,0.62,1.2975,0.2417,0.1362,0.2851,False
2026-08-12T04:00:00,0.2215,1.1,0.62,1.3077,0.2437,0.1373,0.2897,False
2026-08-12T05:00:00,0.2372,1.1,0.62,1.3723,0.2609,0.1471,0.3255,False
2026-08-12T06:00:00,0.254,1.1,1.25,1.4652,0.2793,0.3174,0.3721,False
2026-08-12T07:00:00,0.5603,1.1,1.25,1.4276,0.6163,0.7004,0.7999,False
2026-08-12T08:00:00,0.2851,1.1,1.25,1.3405,0.3137,0.3564,0.3822,False
2026-08-12T09:00:00,0.5032,1.1,1.25,1.1921,0.5536,0.6291,0.5999,False
2026-08-12T10:00:00,1.7025,1.1,1.25,0.9996,1.8728,2.1282,1.7019,False
2026-08-12T11:00:00,1.9213,1.1,1.25,0.7721,2.1135,2.4017,1.4835,False
2026-08-12T12:00:00,0.9072,1.1,1.25,0.666,0.9979,1.1339,0.6042,False
2026-08-12T13:00:00,0.2682,1.1,0.62,0.6491,0.295,0.1663,0.1741,False
2026-08-12T14:00:00,0.4912,1.1,0.62,0.7557,0.5403,0.3045,0.3712,False
2026-08-12T15:00:00,0.4293,1.1,1.25,0.9567,0.4722,0.5366,0.4107,False
2026-08-12T16:00:00,0.423,1.1,1.25,1.1167,0.4653,0.5287,0.4723,False
2026-08-12T17:00:00,0.5039,1.1,1.25,1.3091,0.5542,0.6298,0.6596,False
2026-08-12T18:00:00,0.6275,1.1,1.25,1.5603,0.6903,0.7844,0.9792,False
2026-08-12T19:00:00,0.4892,1.1,1.25,2.2651,0.5381,0.6114,1.108,False
2026-08-12T20:00:00,0.4819,1.1,1.25,2.3182,0.5301,0.6024,1.1172,False
2026-08-12T21:00:00,0.4864,1.1,1.25,1.8366,0.535,0.608,0.8933,False
2026-08-12T22:00:00,0.4598,1.1,0.62,1.5482,0.5057,0.285,0.7118,False
2026-08-12T23:00:00,0.2202,1.1,0.62,1.4578,0.2422,0.1365,0.321,False
2026-08-13T00:00:00,0.2179,1.1,0.62,1.3723,0.2397,0.1351,0.2991,False
2026-08-13T01:00:00,0.2288,1.1,0.62,1.3426,0.2517,0.1419,0.3072,False
2026-08-13T02:00:00,0.0334,1.1,0.62,1.3171,0.0367,0.0207,0.0439,False
2026-08-13T03:00:00,0.2298,1.1,0.62,1.3121,0.2528,0.1425,0.3015,False
2026-08-13T04:00:00,0.2331,1.1,0.62,1.3218,0.2564,0.1445,0.3081,False
2026-08-13T05:00:00,0.1938,1.1,0.62,1.3716,0.2132,0.1202,0.2658,False
2026-08-13T06:00:00,0.4177,1.1,1.25,1.449,0.4594,0.5221,0.6052,False
2026-08-13T07:00:00,0.1932,1.1,1.25,1.4223,0.2125,0.2415,0.2748,False
2026-08-13T08:00:00,0.6461,1.1,1.25,1.3316,0.7107,0.8076,0.8604,False
2026-08-13T09:00:00,0.309,1.1,1.25,1.2073,0.3399,0.3862,0.373,False
2026-08-13T10:00:00,1.6681,1.1,1.25,1.0273,1.8349,2.0852,1.7137,False
2026-08-13T11:00:00,1.9906,1.1,1.25,0.7972,2.1896,2.4882,1.587,False
2026-08-13T12:00:00,0.924,1.1,1.25,0.7045,1.0164,1.155,0.651,False
2026-08-13T13:00:00,0.4312,1.1,0.62,0.6817,0.4743,0.2673,0.294,False
2026-08-13T14:00:00,0.1452,1.1,0.62,0.6949,0.1597,0.09,0.1009,False
2026-08-13T15:00:00,0.5825,1.1,1.25,0.8409,0.6407,0.7281,0.4898,False
2026-08-13T16:00:00,0.4301,1.1,1.25,1.0981,0.4731,0.5377,0.4723,False
2026-08-13T17:00:00,0.4632,1.1,1.25,1.2983,0.5095,0.579,0.6014,False
2026-08-13T18:00:00,0.6496,1.1,1.25,1.5615,0.7145,0.812,1.0143,False
2026-08-13T19:00:00,0.5048,1.1,1.25,2.0598,0.5552,0.6309,1.0397,False
2026-08-13T20:00:00,0.4595,1.1,1.25,2.2014,0.5054,0.5743,1.0115,False
2026-08-13T21:00:00,0.509,1.1,1.25,1.828,0.5599,0.6363,0.9305,False
2026-08-13T22:00:00,0.4364,1.1,0.62,1.4957,0.48,0.2706,0.6527,False
2026-08-13T23:00:00,0.2246,1.1,0.62,1.3918,0.2471,0.1393,0.3126,False
2026-08-14T00:00:00,0.2041,1.1,0.62,1.3637,0.2245,0.1265,0.2783,False
2026-08-14T01:00:00,0.0393,1.1,0.62,1.3441,0.0433,0.0244,0.0529,False
2026-08-14T02:00:00,0.3915,1.1,0.62,1.3142,0.4307,0.2428,0.5146,False
2026-08-14T03:00:00,0.0349,1.1,0.62,1.3022,0.0384,0.0217,0.0455,False
2026-08-14T04:00:00,0.2223,1.1,0.62,1.3035,0.2445,0.1378,0.2897,False
2026-08-14T05:00:00,0.2275,1.1,0.62,1.3589,0.2502,0.141,0.3091,False
2026-08-14T06:00:00,0.4395,1.1,1.25,1.44,0.4835,0.5494,0.633,False
2026-08-14T07:00:00,0.3904,1.1,1.25,1.4301,0.4294,0.488,0.5583,False
2026-08-14T08:00:00,0.3048,1.1,1.25,1.3373,0.3353,0.381,0.4076,False
2026-08-14T09:00:00,0.6264,1.1,1.25,1.1976,0.6891,0.783,0.7502,False
2026-08-14T10:00:00,1.5458,1.1,1.25,1.0229,1.7004,1.9323,1.5812,False
2026-08-14T11:00:00,2.0421,1.1,1.25,0.8064,2.2464,2.5527,1.6469,False
