hour,kwh,g11PricePlnKwh,g12PricePlnKwh,rdnPricePlnKwh,g11CostPln,g12CostPln,rdnCostPln,rdnPriceMissing
2026-08-16T21:00:00,0.5132,1.1,1.25,1.5936,0.5645,0.6415,0.8178,False
2026-08-16T22:00:00,0.6452,1.1,0.62,1.5574,0.7097,0.4,1.0048,False
2026-08-16T23:00:00,0.1316,1.1,0.62,1.4982,0.1447,0.0816,0.1971,False
2026-08-17T00:00:00,0.2341,1.1,0.62,1.4895,0.2575,0.1451,0.3487,False
2026-08-17T01:00:00,0.4369,1.1,0.62,1.4404,0.4806,0.2709,0.6293,False
2026-08-17T02:00:00,0.2189,1.1,0.62,1.3808,0.2408,0.1357,0.3023,False
2026-08-17T03:00:00,0.2254,1.1,0.62,1.3667,0.2479,0.1397,0.308,False
2026-08-17T04:00:00,0.2207,1.1,0.62,1.3686,0.2428,0.1369,0.3021,False
2026-08-17T05:00:00,0.2218,1.1,0.62,1.4256,0.244,0.1375,0.3163,False
2026-08-17T06:00:00,0.3056,1.1,1.25,1.5392,0.3362,0.382,0.4704,False
2026-08-17T07:00:00,0.3286,1.1,1.25,1.5682,0.3615,0.4108,0.5154,False
2026-08-17T08:00:00,0.4317,1.1,1.25,1.4808,0.4748,0.5396,0.6392,False
2026-08-17T09:00:00,0.2067,1.1,1.25,1.2677,0.2274,0.2584,0.262,False
2026-08-17T10:00:00,0.0505,1.1,1.25,1.1982,0.0556,0.0632,0.0606,False
2026-08-17T11:00:00,0.4269,1.1,1.25,1.1795,0.4696,0.5336,0.5035,False
2026-08-17T12:00:00,0.2003,1.1,1.25,1.1986,0.2203,0.2504,0.2401,False
2026-08-17T13:00:00,0.2032,1.1,0.62,1.228,0.2235,0.126,0.2495,False
2026-08-17T14:00:00,0.2553,1.1,0.62,1.2458,0.2809,0.1583,0.3181,False
2026-08-17T15:00:00,0.2082,1.1,1.25,1.3385,0.229,0.2603,0.2787,False
2026-08-17T16:00:00,0.4549,1.1,1.25,1.4321,0.5004,0.5686,0.6515,False
2026-08-17T17:00:00,0.0545,1.1,1.25,1.664,0.06,0.0681,0.0907,False
2026-08-17T18:00:00,0.5107,1.1,1.25,1.8182,0.5618,0.6384,0.9285,False
2026-08-17T19:00:00,1.5165,1.1,1.25,2.0008,1.6682,1.8957,3.0343,False
2026-08-17T20:00:00,2.1678,1.1,1.25,1.9349,2.3846,2.7097,4.1945,False
2026-08-17T21:00:00,0.5914,1.1,1.25,1.707,0.6505,0.7392,1.0095,False
2026-08-17T22:00:00,0.4524,1.1,0.62,1.5505,0.4977,0.2805,0.7015,False
2026-08-17T23:00:00,0.4905,1.1,0.62,1.4661,0.5396,0.3041,0.7192,False
2026-08-18T00:00:00,0.0748,1.1,0.62,1.4099,0.0822,0.0464,0.1054,False
2026-08-18T01:00:00,0.2273,1.1,0.62,1.381,0.25,0.1409,0.3139,False
2026-08-18T02:00:00,0.4414,1.1,0.62,1.3364,0.4856,0.2737,0.5899,False
2026-08-18T03:00:00,0.222,1.1,0.62,1.3207,0.2442,0.1376,0.2932,False
2026-08-18T04:00:00,0.2246,1.1,0.62,1.3135,0.247,0.1392,0.295,False
2026-08-18T05:00:00,0.2009,1.1,0.62,1.3212,0.2209,0.1245,0.2654,False
2026-08-18T06:00:00,0.2878,1.1,1.25,1.3423,0.3166,0.3597,0.3863,False
2026-08-18T07:00:00,0.357,1.1,1.25,1.3984,0.3927,0.4463,0.4992,False
2026-08-18T08:00:00,0.2471,1.1,1.25,1.3862,0.2718,0.3089,0.3425,False
2026-08-18T09:00:00,0.4079,1.1,1.25,1.3042,0.4487,0.5099,0.532,False
2026-08-18T10:00:00,0.2604,1.1,1.25,1.2431,0.2864,0.3255,0.3237,False
2026-08-18T11:00:00,0.0479,1.1,1.25,1.1853,0.0527,0.0599,0.0568,False
2026-08-18T12:00:00,0.3845,1.1,1.25,1.1639,0.423,0.4806,0.4475,False
2026-08-18T13:00:00,0.2157,1.1,0.62,1.1352,0.2373,0.1338,0.2449,False
2026-08-18T14:00:00,0.2049,1.1,0.62,1.1294,0.2254,0.127,0.2314,False
2026-08-18T15:00:00,0.2727,1.1,1.25,1.144,0.3,0.3409,0.312,False
2026-08-18T16:00:00,0.2312,1.1,1.25,1.227,0.2543,0.2889,0.2836,False
2026-08-18T17:00:00,0.3702,1.1,1.25,1.2605,0.4072,0.4628,0.4667,False
2026-08-18T18:00:00,0.1624,1.1,1.25,1.3984,0.1786,0.203,0.2271,False
2026-08-18T19:00:00,1.6817,1.1,1.25,1.6327,1.8499,2.1022,2.7458,False
2026-08-18T20:00:00,2.3393,1.1,1.25,1.682,2.5732,2.9241,3.9345,False
2026-08-18T21:00:00,0.5353,1.1,1.25,1.6339,0.5889,0.6692,0.8747,False
2026-08-18T22:00:00,0.5516,1.1,0.62,1.5167,0.6068,0.342,0.8366,False
2026-08-18T23:00:00,0.2853,1.1,0.62,1.3906,0.3138,0.1769,0.3967,False
